Tx1,Ty1,Tz1,Qo1,Qx1,Qy1,Qz1,error,time,sensorStat,frame
94.6686706542969,-149.053359985352,-235.584030151367,0.62002569437027,0.78453403711319,-0.00862214807420969,0,0,0.2182199,01,768
94.6325225830078,-149.036926269531,-235.527374267578,0.620048403739929,0.784515738487244,-0.0086571155115962,0,0,0.0214808,01,840
94.6442947387695,-149.045425415039,-235.537414550781,0.620067775249481,0.784500896930695,-0.0086101870983839,0,0,0.0145544,01,856
94.6581039428711,-149.055694580078,-235.545852661133,0.620092868804932,0.784481763839722,-0.00855161435902119,0,0,0.013758,01,864
94.6559295654297,-149.072555541992,-235.544494628906,0.620139539241791,0.784444749355316,-0.00856720376759768,0,0,0.0252056,01,872
94.6500778198242,-149.093185424805,-235.554611206055,0.620186328887939,0.784407019615173,-0.00863758660852909,0,0,0.0077434,01,888
94.6591491699219,-149.092483520508,-235.558456420898,0.620180130004883,0.784412324428558,-0.00859518628567457,0,0,0.0137661,01,896
94.6632537841797,-149.093597412109,-235.562377929688,0.620171368122101,0.784419238567352,-0.00859563611447811,0,0,0.0089284,01,904
94.6737289428711,-149.090637207031,-235.571273803711,0.620148599147797,0.784437656402588,-0.00856404006481171,0,0,0.0136356,01,912
94.6863784790039,-149.089904785156,-235.567657470703,0.620152115821838,0.784435272216797,-0.00852033961564302,0,0,0.0094384,01,920
94.6868743896484,-149.093002319336,-235.560409545898,0.620160698890686,0.784428477287292,-0.0085284011438489,0,0,0.012526,01,928
94.6840286254883,-149.069000244141,-235.553939819336,0.620106399059296,0.784471392631531,-0.00852680951356888,0,0,0.0101404,01,936
94.6874160766602,-149.067321777344,-235.558624267578,0.620092570781708,0.784482300281525,-0.00852674152702093,0,0,0.0143493,01,944
94.695915222168,-149.066421508789,-235.55876159668,0.620079159736633,0.784493148326874,-0.0085056284442544,0,0,0.0103573,01,952
94.7118301391602,-149.077011108398,-235.561370849609,0.620096325874329,0.784480035305023,-0.00845947116613388,0,0,0.0106533,01,960
94.7014007568359,-149.072906494141,-235.561477661133,0.620088338851929,0.784485936164856,-0.00850124657154083,0,0,0.0120096,01,968
94.695671081543,-149.07551574707,-235.566024780273,0.620090782642365,0.78448361158371,-0.00853218045085669,0,0,0.012198,01,976
