Tx1,Ty1,Tz1,Qo1,Qx1,Qy1,Qz1,error,time,sensorStat,frame
90.0862426757812,78.2781600952148,-95.8917083740234,0.561893463134766,0.810549855232239,-0.12778252363205,-0.104673020541668,0.169638857245445,0.0368842,01,224
90.0848922729492,78.2779922485352,-95.8879013061523,0.56188702583313,0.810553431510925,-0.127778261899948,-0.104685947299004,0.169493451714516,0.0307666,01,248
90.0889663696289,78.276237487793,-95.8824234008789,0.56186980009079,0.810562968254089,-0.127757757902145,-0.104730568826199,0.168886587023735,0.0356694,01,264
90.0894012451172,78.2771530151367,-95.8775329589844,0.561858117580414,0.810572624206543,-0.127733185887337,-0.10474582016468,0.168764397501945,0.012821,01,288
90.0938720703125,78.2757568359375,-95.8767013549805,0.561850070953369,0.81057471036911,-0.127747774124146,-0.104754902422428,0.168488696217537,0.0125279,01,296
90.0962600708008,78.2765197753906,-95.8733367919922,0.561840295791626,0.810578882694244,-0.127762630581856,-0.104757584631443,0.168055489659309,0.0150532,01,312
90.0940399169922,78.2765350341797,-95.8706893920898,0.561846673488617,0.810572803020477,-0.127809286117554,-0.104711934924126,0.168761134147644,0.0136689,01,328
90.0964279174805,78.2767562866211,-95.8732986450195,0.561840534210205,0.810576915740967,-0.127808719873428,-0.1047183573246,0.168800070881844,0.013858,01,336
90.0990295410156,78.2765808105469,-95.8739242553711,0.561828374862671,0.81058269739151,-0.127806276082993,-0.104741334915161,0.168377414345741,0.013557,01,352
90.0958633422852,78.2750473022461,-95.8746185302734,0.561844944953918,0.810571193695068,-0.127800226211548,-0.104749694466591,0.168455615639687,0.0128226,01,360
90.0938949584961,78.2769546508789,-95.8755722045898,0.561842501163483,0.810574352741241,-0.127789199352264,-0.104748003184795,0.168594852089882,0.0122136,01,368
90.0932922363281,78.2778625488281,-95.8729629516602,0.561831295490265,0.810583770275116,-0.127770751714706,-0.104757525026798,0.168479397892952,0.0131611,01,384
90.0945053100586,78.2765808105469,-95.874137878418,0.561834096908569,0.810584902763367,-0.127737253904343,-0.104775816202164,0.168426811695099,0.013025,01,392
90.0937347412109,78.2771759033203,-95.8818359375,0.561843454837799,0.810580432415009,-0.127733319997787,-0.104765318334103,0.168491885066032,0.0135277,01,408
90.0916213989258,78.2781600952148,-95.8845672607422,0.561852931976318,0.81057471036911,-0.12773060798645,-0.104762509465218,0.168205335736275,0.0124821,01,416
90.0925064086914,78.2777404785156,-95.8858642578125,0.561849355697632,0.810579895973206,-0.127695664763451,-0.104783400893211,0.167816713452339,0.0132269,01,432
90.0969619750977,78.2772674560547,-95.8857345581055,0.561846911907196,0.810582518577576,-0.127688869833946,-0.104782573878765,0.167830020189285,0.0138318,01,440
90.0932159423828,78.2740707397461,-95.8951950073242,0.561885118484497,0.810556292533875,-0.127727493643761,-0.10473520308733,0.168419986963272,0.0113276,01,456
