Tx1,Ty1,Tz1,Qo1,Qx1,Qy1,Qz1,error,time,sensorStat,frame
93.8074798583984,72.2483215332031,-122.272506713867,0.208492413163185,-0.325622767210007,-0.779792010784149,-0.492367655038834,0.440114974975586,0.2579017,01,2360
93.7865371704102,72.2567367553711,-122.288795471191,0.208837449550629,-0.325876653194427,-0.779706060886383,-0.492189258337021,0.438249111175537,0.0641429,01,2456
93.7925643920898,72.2554092407227,-122.293159484863,0.20879952609539,-0.325860232114792,-0.779705345630646,-0.492217570543289,0.438432604074478,0.05839,01,2488
93.7968063354492,72.2572174072266,-122.287788391113,0.208761155605316,-0.325851708650589,-0.779700696468353,-0.492246955633163,0.438472121953964,0.0441535,01,2528
93.7915725708008,72.2582168579102,-122.281768798828,0.208721131086349,-0.325750350952148,-0.779738068580627,-0.492272198200226,0.438951313495636,0.1040231,01,2560
93.8086471557617,72.2651748657227,-122.273078918457,0.208586171269417,-0.325639843940735,-0.779740512371063,-0.492398262023926,0.439707338809967,0.027149,01,2600
93.8119125366211,72.2623138427734,-122.275093078613,0.208493515849113,-0.325558304786682,-0.779780685901642,-0.492428034543991,0.440113604068756,0.0247858,01,2624
93.8143310546875,72.2637329101562,-122.272636413574,0.208477377891541,-0.325551003217697,-0.779778242111206,-0.492443233728409,0.440408229827881,0.0217791,01,2640
93.8085098266602,72.2614517211914,-122.272933959961,0.208463549613953,-0.325530022382736,-0.779801726341248,-0.492426067590714,0.440580189228058,0.020868,01,2656
93.7958755493164,72.2584533691406,-122.272163391113,0.208568349480629,-0.325597912073135,-0.779780626296997,-0.492369085550308,0.440206736326218,0.0206263,01,2672
93.7869186401367,72.2628021240234,-122.279396057129,0.208703845739365,-0.325690031051636,-0.779745221138,-0.492307871580124,0.439233034849167,0.015322,01,2696
93.7950668334961,72.2600631713867,-122.274887084961,0.208721071481705,-0.325778365135193,-0.779701709747314,-0.492310762405396,0.439141094684601,0.0168637,01,2712
93.7872543334961,72.2596969604492,-122.276229858398,0.208731576800346,-0.325713187456131,-0.779736280441284,-0.492294788360596,0.439033418893814,0.021746,01,2728
93.794677734375,72.2597503662109,-122.273849487305,0.208721905946732,-0.32576858997345,-0.779705226421356,-0.492311090230942,0.438449829816818,0.02057,01,2744
93.7907180786133,72.2635879516602,-122.272407531738,0.20878629386425,-0.325784295797348,-0.779693722724915,-0.492292195558548,0.43861135840416,0.0297744,01,2760
93.7840347290039,72.2652435302734,-122.278137207031,0.208862274885178,-0.325861215591431,-0.779665470123291,-0.492253541946411,0.438406527042389,0.0245164,01,2784
93.7919998168945,72.2639007568359,-122.283447265625,0.208856090903282,-0.325893133878708,-0.779651939868927,-0.492256075143814,0.437606662511826,0.0527819,01,2808
93.803955078125,72.2650985717773,-122.284797668457,0.208771094679832,-0.325879156589508,-0.779656052589417,-0.49229496717453,0.438498556613922,0.0260116,01,2832
93.805549621582,72.2616729736328,-122.289291381836,0.208756774663925,-0.32587206363678,-0.779674649238586,-0.492276340723038,0.43793198466301,0.0255986,01,2848
93.7993850708008,72.2590484619141,-122.286643981934,0.208549529314041,-0.325570464134216,-0.779808223247528,-0.49235200881958,0.439378172159195,0.0549705,01,2872
93.7879104614258,72.2566146850586,-122.281997680664,0.208614677190781,-0.325613141059875,-0.779809474945068,-0.492294520139694,0.439307272434235,0.04567,01,2904
93.7877960205078,72.2561645507812,-122.27465057373,0.208614468574524,-0.325626164674759,-0.779797077178955,-0.492305546998978,0.439895302057266,0.0215026,01,2928
93.7859420776367,72.2543411254883,-122.275871276855,0.208705961704254,-0.325736194849014,-0.779764354228973,-0.492245763540268,0.439469903707504,0.0330161,01,2944
93.7811965942383,72.2557601928711,-122.282905578613,0.208681985735893,-0.325639933347702,-0.779802799224854,-0.492258459329605,0.439924448728561,0.0498586,01,2968
93.7871398925781,72.2533950805664,-122.284713745117,0.20866796374321,-0.325665533542633,-0.779800891876221,-0.492250561714172,0.439791589975357,0.0183958,01,2992
93.7777633666992,72.2557373046875,-122.284942626953,0.208703637123108,-0.325628995895386,-0.779816269874573,-0.492235243320465,0.44006809592247,0.0123801,01,3008
93.7853775024414,72.2530288696289,-122.286972045898,0.20879402756691,-0.325835138559341,-0.779743313789368,-0.492176085710526,0.439474880695343,0.0257722,01,3032
93.769416809082,72.2535400390625,-122.281455993652,0.208938986063004,-0.325955212116241,-0.779705286026001,-0.492095202207565,0.43937474489212,0.0182726,01,3056
93.7732849121094,72.260124206543,-122.275955200195,0.208882212638855,-0.32585883140564,-0.779718458652496,-0.492162644863129,0.439475774765015,0.0169431,01,3080
93.7779922485352,72.2584762573242,-122.274345397949,0.208763420581818,-0.325754016637802,-0.779751658439636,-0.492229342460632,0.439950197935104,0.0161059,01,3096
93.7667846679688,72.2613067626953,-122.267036437988,0.20858770608902,-0.325442969799042,-0.779868066310883,-0.49232605099678,0.440611451864243,0.0386645,01,3152
93.7774658203125,72.2645874023438,-122.271240234375,0.208558961749077,-0.325452625751495,-0.779849052429199,-0.492361128330231,0.440407514572144,0.029523,01,3176
93.8000183105469,72.2617340087891,-122.269577026367,0.20841321349144,-0.325404465198517,-0.779853820800781,-0.492446929216385,0.440816849470139,0.0172152,01,3200
93.8109512329102,72.2604751586914,-122.273971557617,0.208364740014076,-0.325401246547699,-0.779852151870728,-0.492471754550934,0.440429449081421,0.019563,01,3216
93.8092727661133,72.2616195678711,-122.275947570801,0.208478301763535,-0.325530707836151,-0.779807090759277,-0.492410212755203,0.439879506826401,0.024538,01,3240
93.8029556274414,72.2658615112305,-122.279479980469,0.208594888448715,-0.325610816478729,-0.779759049415588,-0.492384254932404,0.439503580331802,0.0319294,01,3288
93.7976379394531,72.2688293457031,-122.276206970215,0.208455249667168,-0.325383007526398,-0.779848694801331,-0.492451548576355,0.440200001001358,0.0269992,01,3304
93.7733306884766,72.2582321166992,-122.285491943359,0.208830311894417,-0.325778812170029,-0.779751479625702,-0.492184817790985,0.43891429901123,0.0403563,01,3384
93.7871627807617,72.2508087158203,-122.2685546875,0.208664387464523,-0.325735807418823,-0.779773652553558,-0.492248624563217,0.439914852380753,0.0349671,01,3416
93.7839508056641,72.2464370727539,-122.267593383789,0.208622366189957,-0.325720280408859,-0.779790163040161,-0.492250502109528,0.440463066101074,0.0180896,01,3440
93.7924346923828,72.2474060058594,-122.263465881348,0.208466872572899,-0.325576812028885,-0.779835939407349,-0.492338925600052,0.440977871417999,0.0142165,01,3456
93.7974548339844,72.2465667724609,-122.266944885254,0.208482712507248,-0.325611382722855,-0.779812276363373,-0.492346614599228,0.440499752759933,0.0179094,01,3472
93.7926025390625,72.2489929199219,-122.271705627441,0.208519518375397,-0.325610518455505,-0.779815256595612,-0.492327570915222,0.440316021442413,0.0142749,01,3488
93.7946319580078,72.2561645507812,-122.271209716797,0.208548292517662,-0.325604826211929,-0.779794335365295,-0.492351680994034,0.439912557601929,0.0168034,01,3504
93.8056182861328,72.2550888061523,-122.269790649414,0.208469331264496,-0.325574606657028,-0.779798626899719,-0.492398887872696,0.439992815256119,0.0159339,01,3520
93.7967071533203,72.2532577514648,-122.281684875488,0.208582639694214,-0.325651407241821,-0.779780209064484,-0.492329180240631,0.439623206853867,0.0194812,01,3536
93.7925415039062,72.2616653442383,-122.286033630371,0.208623185753822,-0.32561257481575,-0.779782950878143,-0.492332130670547,0.439597845077515,0.0178571,01,3552
93.7903060913086,72.2617950439453,-122.285049438477,0.208633527159691,-0.32560470700264,-0.779787957668304,-0.492326229810715,0.439347177743912,0.0165643,01,3560
93.8011627197266,72.2600784301758,-122.283187866211,0.208472698926926,-0.32547527551651,-0.779832422733307,-0.492408752441406,0.43969389796257,0.0154915,01,3576
93.783821105957,72.2642288208008,-122.288780212402,0.208535417914391,-0.325403988361359,-0.779872894287109,-0.492365330457687,0.439925581216812,0.0129634,01,3592
93.7816848754883,72.2619171142578,-122.287704467773,0.208663627505302,-0.325539410114288,-0.779824137687683,-0.492299407720566,0.439188152551651,0.0130219,01,3608
93.8021087646484,72.2640075683594,-122.27725982666,0.208604022860527,-0.325608104467392,-0.779778480529785,-0.492351114749908,0.439471691846848,0.0200943,01,3624
93.8034896850586,72.2600326538086,-122.280647277832,0.208571776747704,-0.325599521398544,-0.779794871807098,-0.492344737052917,0.439290255308151,0.0236846,01,3640
93.7962188720703,72.2592544555664,-122.279022216797,0.208672225475311,-0.325717240571976,-0.779748380184174,-0.492298126220703,0.438971519470215,0.0161944,01,3664
93.8066635131836,72.2579727172852,-122.282081604004,0.208579584956169,-0.325685560703278,-0.779759228229523,-0.492340594530106,0.439138323068619,0.0480404,01,3680
93.8060836791992,72.2539138793945,-122.288459777832,0.208522081375122,-0.325652599334717,-0.779788434505463,-0.492340743541718,0.439175993204117,0.0236128,01,3704
93.8020172119141,72.2593383789062,-122.288475036621,0.208581775426865,-0.325684130191803,-0.779767632484436,-0.492326974868774,0.439461678266525,0.0226919,01,3728
93.7999114990234,72.260856628418,-122.287109375,0.208615601062775,-0.325693994760513,-0.779754638671875,-0.492327034473419,0.439446657896042,0.0183483,01,3744
93.7905654907227,72.2581100463867,-122.281105041504,0.20861828327179,-0.325641006231308,-0.779785573482513,-0.492311924695969,0.439548343420029,0.0233112,01,3768
93.7940826416016,72.2654418945312,-122.276222229004,0.208638727664948,-0.325670123100281,-0.779756009578705,-0.492331355810165,0.439939647912979,0.023273,01,3784
93.8001251220703,72.2605438232422,-122.274085998535,0.208522483706474,-0.325604319572449,-0.779786884784698,-0.492374897003174,0.440519779920578,0.0227153,01,3808
93.8083953857422,72.2594223022461,-122.274711608887,0.208577230572701,-0.325756937265396,-0.779717862606049,-0.492359966039658,0.439841002225876,0.021275,01,3824
93.8210372924805,72.2619705200195,-122.272819519043,0.208492323756218,-0.325709939002991,-0.779723525047302,-0.492417097091675,0.440004974603653,0.0186996,01,3840
93.8076782226562,72.2627563476562,-122.278312683105,0.208641618490219,-0.325822383165359,-0.779685139656067,-0.492341101169586,0.439871609210968,0.0184797,01,3856
